id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
12048,11/15/2020 8:26,android,I35802,F656,H8243,FACEBOOK
12049,11/15/2020 8:26,android,B084429,G9634,B03394,FACEBOOK
12050,11/15/2020 8:26,android,D71322,B0614,F3184,Google
12051,11/15/2020 8:26,android,C08214,H7414,J263,Google
12052,11/15/2020 8:26,android,E68789,I9464,B09653,linkedin
12053,11/15/2020 8:26,android,H35632,E9024,F7789,facebook
12054,11/15/2020 8:26,android,J00563,I6108,B0726,youtube
12055,11/15/2020 8:26,android,D91956,E773,B04035,Youtube
12056,11/15/2020 8:26,android,I73066,B0180,J9270,linkedin
12057,11/15/2020 8:26,android,B005003,G4289,E2052,youtube
12058,11/15/2020 8:26,android,D54989,H4741,B16970,GOOGLE
12059,11/15/2020 8:26,android,B14736,B3606,C5346,YOUTUBE
12060,11/15/2020 8:26,android,J19559,F9130,I8013,YOUTUBE
12061,11/15/2020 8:26,android,D25379,H6704,D9840,youtube
12062,11/15/2020 8:26,android,J19559,F9130,C2105,GOOGLE
12063,11/15/2020 8:26,android,F87167,D8710,D7205,Youtube
12064,11/15/2020 8:26,android,B016982,F171,B0379,Youtube
12065,11/15/2020 8:26,android,D25379,H6704,D980,Youtube
12066,11/15/2020 8:26,android,B27670,C1149,H5317,GOOGLE
12067,11/15/2020 8:26,android,F04783,F4321,B17986,YOUTUBE
12068,11/15/2020 8:26,android,H53711,C0117,B0379,Google
12069,11/15/2020 8:26,android,F87167,D8710,B19678,YOUTUBE
12070,11/15/2020 8:26,android,G56651,B6379,I2971,LinkedIn
12071,11/15/2020 8:26,android,C08214,H7414,H1399,linkedin
12072,11/15/2020 8:26,android,H16719,G7637,B0379,GOOGLE
12073,11/15/2020 8:26,android,B034477,H465,C5346,FACEBOOK
12074,11/15/2020 8:26,android,C08214,H7414,B1871,youtube
12075,11/15/2020 8:26,android,B27464,D0810,I4704,FACEBOOK
12076,11/15/2020 8:26,android,E59929,E318,B23850,FACEBOOK
12077,11/15/2020 8:26,android,J40002,J721,B10374,FACEBOOK
12078,11/15/2020 8:26,android,B38666,I3281,C839,FACEBOOK
12079,11/15/2020 8:26,android,J69893,B4267,B0379,FACEBOOK
12080,11/15/2020 8:26,android,F18268,D2609,C9599,GOOGLE
12081,11/15/2020 8:26,android,I8169,B6372,J3600,google
12082,11/15/2020 8:26,android,G18612,D2397,B0379,google
12083,11/15/2020 8:26,android,E16813,G5983,B22796,Google
12084,11/15/2020 8:26,android,C00130,G7632,B07722,linkedin
12085,11/15/2020 8:26,android,E20335,I5787,B04375,google
12086,11/15/2020 8:26,android,B081146,I1694,G5969,youtube
12087,11/15/2020 8:26,android,G52532,E5059,H5754,youtube
12088,11/15/2020 8:26,android,I61183,I9439,J6330,GOOGLE
12089,11/15/2020 8:26,android,J97055,H9640,B0379,linkedin
12090,11/15/2020 8:26,android,F55564,J0566,I6536,GOOGLE
12091,11/15/2020 8:26,android,E04929,B0943,I3210,GOOGLE
12092,11/15/2020 8:26,android,B017839,E2563,I0705,facebook
12093,11/15/2020 8:27,android,I39426,H252,C0179,LinkedIn
12094,11/15/2020 8:27,android,J00563,I6108,E2490,Google
12095,11/15/2020 8:27,android,G46176,F5043,E7863,YOUTUBE
12096,11/15/2020 8:27,android,B27858,J0931,I860,linkedin
12097,11/15/2020 8:27,android,I54988,G9502,G7479,YOUTUBE
12098,11/15/2020 8:27,android,H33151,C0764,B03394,Google
12099,11/15/2020 8:27,android,C06609,F2768,H1459,Google
12100,11/15/2020 8:27,android,I73066,B0180,G6281,google
12101,11/15/2020 8:27,android,D20027,E3185,C7746,LinkedIn
12102,11/15/2020 8:27,android,H92632,D8420,H3025,GOOGLE
12103,11/15/2020 8:27,android,I54988,G9502,B19030,facebook
12104,11/15/2020 8:27,android,B27464,D0810,J7162,youtube
12105,11/15/2020 8:27,android,F04844,B0931,B18587,GOOGLE
12106,11/15/2020 8:27,android,C03565,I6391,I1141,linkedin
12107,11/15/2020 8:27,android,J33825,I6447,B04235,FACEBOOK
12108,11/15/2020 8:27,android,I61183,I9439,B02187,linkedin
12109,11/15/2020 8:27,android,I61183,I9439,D2222,google
12110,11/15/2020 8:27,android,B27670,C1149,B10662,linkedin
12111,11/15/2020 8:27,android,H95072,H1029,B05728,YOUTUBE
12112,11/15/2020 8:27,android,F39650,G9267,B09263,GOOGLE
12113,11/15/2020 8:27,android,H67586,F4866,B0379,youtube
12114,11/15/2020 8:27,android,D00516,B0301,J6840,YOUTUBE
12115,11/15/2020 8:27,android,I11417,H5597,B21657,google
12116,11/15/2020 8:27,android,B65747,C8472,B0379,FACEBOOK
12117,11/15/2020 8:27,android,B060755,I4963,H0330,Google
12118,11/15/2020 8:27,android,C08214,H7414,H0499,facebook
12119,11/15/2020 8:27,android,F04783,F4321,B4748,FACEBOOK
12120,11/15/2020 8:27,android,B043084,I3739,D500,LinkedIn
12121,11/15/2020 8:27,android,H78046,F1837,F8320,facebook
12122,11/15/2020 8:27,android,D50873,D6882,B5757,LinkedIn
12123,11/15/2020 8:27,android,C08214,H7414,H3255,LinkedIn
12124,11/15/2020 8:27,android,C79534,G74,H4902,LinkedIn
12125,11/15/2020 8:27,android,I15009,H5999,D0048,google
12126,11/15/2020 8:27,android,C08214,H7414,B1871,YOUTUBE
12127,11/15/2020 8:27,android,B88811,H840,D7844,Youtube
12128,11/15/2020 8:27,android,J12627,C7773,C8857,Youtube
12129,11/15/2020 8:27,android,H90944,G214,B08691,LinkedIn
12130,11/15/2020 8:27,android,F04783,F4321,B17943,facebook
12131,11/15/2020 8:28,android,C08214,H7414,C121,GOOGLE
12132,11/15/2020 8:28,android,C64861,D4090,H3404,linkedin
12133,11/15/2020 8:28,android,I73066,B0180,G6281,google
12134,11/15/2020 8:28,android,J18611,G2972,B0379,LinkedIn
12135,11/15/2020 8:28,android,F10911,B4797,B20083,FACEBOOK
12136,11/15/2020 8:28,android,G93216,F7750,B03394,FACEBOOK
12137,11/15/2020 8:28,android,B034477,H465,D1005,linkedin
12138,11/15/2020 8:28,android,C57146,H1021,B03394,google
12139,11/15/2020 8:28,android,I70880,C2257,I9373,youtube
12140,11/15/2020 8:28,android,B014607,H4563,I9373,youtube
12141,11/15/2020 8:28,android,E19387,H7142,B20327,LinkedIn
12142,11/15/2020 8:28,android,D10509,I8803,D3210,Youtube
12143,11/15/2020 8:28,android,B38666,I3281,B28799,google
12144,11/15/2020 8:28,android,E16813,G5983,E5846,GOOGLE
12145,11/15/2020 8:28,android,D20027,E3185,B304,LinkedIn
12146,11/15/2020 8:28,android,G52157,H9535,F8320,YOUTUBE
12147,11/15/2020 8:28,android,I15009,H5999,D0048,GOOGLE
12148,11/15/2020 8:28,android,G2269,I4773,D3633,Youtube
12149,11/15/2020 8:28,android,I61183,I9439,D2222,google
12150,11/15/2020 8:28,android,E64839,B9090,B18283,linkedin
12151,11/15/2020 8:28,android,H33151,C0764,B03394,Google
12152,11/15/2020 8:28,android,E16813,G5983,E5846,facebook
12153,11/15/2020 8:28,android,I8169,B6372,D9368,linkedin
12154,11/15/2020 8:28,android,G72439,F7003,B02187,YOUTUBE
12155,11/15/2020 8:28,android,B081146,I1694,D1638,YOUTUBE
12156,11/15/2020 8:28,android,J19559,F9130,B18929,Youtube
12157,11/15/2020 8:28,android,I97573,B2871,I8013,FACEBOOK
12158,11/15/2020 8:28,android,H35632,E9024,E6297,FACEBOOK
12159,11/15/2020 8:28,android,I70880,C2257,B0379,LinkedIn
12160,11/15/2020 8:28,android,F20044,C9473,B3953,GOOGLE
12161,11/15/2020 8:28,android,B14736,B3606,C5346,linkedin
12162,11/15/2020 8:28,android,C79534,G74,J3947,linkedin
12163,11/15/2020 8:28,android,G49227,B2986,G8444,google
12164,11/15/2020 8:28,android,J12627,C7773,B01362,Google
12165,11/15/2020 8:28,android,D25872,G4975,B4141,google
12166,11/15/2020 8:28,android,H29210,H3337,D359,YOUTUBE
12167,11/15/2020 8:29,android,B38666,I3281,I3579,GOOGLE
12168,11/15/2020 8:29,android,B27670,C1149,G7695,Youtube
12169,11/15/2020 8:29,android,H90944,G214,E9461,GOOGLE
12170,11/15/2020 8:29,android,J09756,E4210,B01747,facebook
12171,11/15/2020 8:29,android,H95072,H1029,B05175,FACEBOOK
12172,11/15/2020 8:29,android,D76136,F7029,I9373,linkedin
12173,11/15/2020 8:29,android,B014607,H4563,I9373,google
12174,11/15/2020 8:29,android,D76136,F7029,B0379,GOOGLE
12175,11/15/2020 8:29,android,H53711,C0117,H9225,linkedin
12176,11/15/2020 8:29,android,D76136,F7029,I9373,LinkedIn
12177,11/15/2020 8:29,android,G52157,H9535,F8320,FACEBOOK
12178,11/15/2020 8:29,android,B77715,H8685,F0553,youtube
12179,11/15/2020 8:29,android,G49227,B2986,G8444,GOOGLE
12180,11/15/2020 8:29,android,B060346,C8530,C715,linkedin
12181,11/15/2020 8:29,android,H39427,E8226,B03394,Google
12182,11/15/2020 8:29,android,C73964,F6110,I1141,linkedin
12183,11/15/2020 8:29,android,I54988,G9502,B07282,YOUTUBE
12184,11/15/2020 8:29,android,I11417,H5597,F3323,Google
12185,11/15/2020 8:29,android,H04244,E7213,G4287,GOOGLE
12186,11/15/2020 8:29,android,J85103,F5089,I8013,google
12187,11/15/2020 8:29,android,G52157,H9535,D9126,FACEBOOK
12188,11/15/2020 8:29,android,F27483,H7843,E035,LinkedIn
12189,11/15/2020 8:29,android,J37007,H2431,B32635,linkedin
12190,11/15/2020 8:29,android,D25872,G4975,B24321,LinkedIn
12191,11/15/2020 8:29,android,J19559,F9130,F7244,YOUTUBE
12192,11/15/2020 8:29,android,F42512,H8765,B15375,google
12193,11/15/2020 8:29,android,E20335,I5787,B13420,Google
12194,11/15/2020 8:29,android,D76136,F7029,B0379,FACEBOOK
12195,11/15/2020 8:29,android,B94110,I0173,B0379,facebook
12196,11/15/2020 8:29,android,D25872,G4975,B16034,Youtube
12197,11/15/2020 8:29,android,F58156,C0085,I705,Youtube
12198,11/15/2020 8:29,android,D21718,F9877,B10374,LinkedIn
12199,11/15/2020 8:29,android,C57146,H1021,B03394,Youtube
12200,11/15/2020 8:29,android,G4320,E9183,E2881,FACEBOOK
12201,11/15/2020 8:29,android,J69947,I8992,B0379,Google
12202,11/15/2020 8:30,android,E626,D8135,I860,Google
12203,11/15/2020 8:30,android,D76136,F7029,B0379,Youtube
12204,11/15/2020 8:30,android,F58156,C0085,H3785,LinkedIn
12205,11/15/2020 8:30,android,F23759,G3616,B03394,LinkedIn
12206,11/15/2020 8:30,android,B19493,C1327,B03394,Google
12207,11/15/2020 8:30,android,D81012,C0113,B32167,GOOGLE
12208,11/15/2020 8:30,android,G18910,H2040,F3350,linkedin
12209,11/15/2020 8:30,android,B005003,G4289,F1723,Google
12210,11/15/2020 8:30,android,E83890,C8442,C8034,YOUTUBE
12211,11/15/2020 8:30,android,C06609,F2768,B5784,FACEBOOK
12212,11/15/2020 8:30,android,B12928,I4332,D7250,Google
12213,11/15/2020 8:30,android,J33825,I6447,B04235,Youtube
12214,11/15/2020 8:30,android,C57146,H1021,B03394,Google
12215,11/15/2020 8:30,android,B031140,I3829,B806,LinkedIn
12216,11/15/2020 8:30,android,D09494,E7459,E5876,YOUTUBE
12217,11/15/2020 8:30,android,J19559,F9130,F7244,Google
12218,11/15/2020 8:30,android,H39427,E8226,B03394,FACEBOOK
12219,11/15/2020 8:30,android,G46176,F5043,J1397,YOUTUBE
12220,11/15/2020 8:30,android,D76136,F7029,B0379,Google
12221,11/15/2020 8:30,android,B23585,I5247,B03394,facebook
12222,11/15/2020 8:30,android,H35632,E9024,J8703,google
12223,11/15/2020 8:30,android,I39426,H252,B14129,FACEBOOK
12224,11/15/2020 8:30,android,B005003,G4289,B3850,LinkedIn
12225,11/15/2020 8:30,android,D25872,G4975,B09007,Google
12226,11/15/2020 8:30,android,I73066,B0180,G9135,facebook
12227,11/15/2020 8:30,android,E68789,I9464,G5969,Youtube
12228,11/15/2020 8:30,android,D25872,G4975,B4141,linkedin
12229,11/15/2020 8:30,android,F4373,E3183,D0400,LinkedIn
12230,11/15/2020 8:30,android,G46176,F5043,J1397,google
12231,11/15/2020 8:30,android,J33825,I6447,B04235,facebook
12232,11/15/2020 8:30,android,C03565,I6391,J2371,GOOGLE
12233,11/15/2020 8:30,android,J19559,F9130,D1686,facebook
12234,11/15/2020 8:30,android,D89670,H1502,B08838,linkedin
12235,11/15/2020 8:30,android,F58156,C0085,I705,google
12236,11/15/2020 8:30,android,H0559,D1756,I7438,Youtube
12237,11/15/2020 8:30,android,G64851,G3391,B09934,facebook
12238,11/15/2020 8:30,android,C11428,F819,E3801,LinkedIn
12239,11/15/2020 8:30,android,I8169,B6372,J3600,FACEBOOK
12240,11/15/2020 8:30,android,G7574,F104,B10374,LinkedIn
12241,11/15/2020 8:30,android,G04200,D2430,B31101,YOUTUBE
12242,11/15/2020 8:30,android,G64851,G3391,B09934,Youtube
12243,11/15/2020 8:30,android,D81012,C0113,H292,LinkedIn
12244,11/15/2020 8:30,android,E83890,C8442,B04035,GOOGLE
12245,11/15/2020 8:30,android,G46284,D0667,B03311,linkedin
12246,11/15/2020 8:30,android,E68789,I9464,D0152,linkedin
12247,11/15/2020 8:30,android,I70428,H9812,C5346,linkedin
12248,11/15/2020 8:31,android,D21718,F9877,B3172,youtube
12249,11/15/2020 8:31,android,H35632,E9024,H1791,GOOGLE
12250,11/15/2020 8:31,android,I8169,B6372,H987,FACEBOOK
12251,11/15/2020 8:31,android,F4373,E3183,J1870,google
12252,11/15/2020 8:31,android,D42393,H7932,B06244,Google
12253,11/15/2020 8:31,android,I39426,H252,B03394,YOUTUBE
12254,11/15/2020 8:31,android,F8036,D3114,H3211,GOOGLE
12255,11/15/2020 8:31,android,J12627,C7773,B0992,Youtube
12256,11/15/2020 8:31,android,C00130,G7632,B07722,FACEBOOK
12257,11/15/2020 8:31,android,G72439,F7003,D2222,YOUTUBE
12258,11/15/2020 8:31,android,G49676,B1140,B0379,youtube
12259,11/15/2020 8:31,android,D25872,G4975,E9048,GOOGLE
12260,11/15/2020 8:31,android,D25872,G4975,B09007,LinkedIn
12261,11/15/2020 8:31,android,G4320,E9183,D9077,YOUTUBE
12262,11/15/2020 8:31,android,B27670,C1149,H5317,linkedin
12263,11/15/2020 8:31,android,E4306,F8666,B00481,LinkedIn
12264,11/15/2020 8:31,android,B042348,D1365,E9782,Google
12265,11/15/2020 8:31,android,I11417,H5597,B26656,YOUTUBE
12266,11/15/2020 8:31,android,C48886,B8386,H2955,google
12267,11/15/2020 8:31,android,G18016,I9798,C1137,Youtube
12268,11/15/2020 8:31,android,J00563,I6108,I4704,YOUTUBE
12269,11/15/2020 8:31,android,G46284,D0667,B03311,google
12270,11/15/2020 8:31,android,G04200,D2430,B15774,GOOGLE
12271,11/15/2020 8:31,android,E86714,E0336,H2684,GOOGLE
12272,11/15/2020 8:31,android,F9045,B8449,B03394,YOUTUBE
12273,11/15/2020 8:31,android,E68789,I9464,D0152,facebook
12274,11/15/2020 8:31,android,E20335,I5787,B5028,linkedin
12275,11/15/2020 8:31,android,E4306,F8666,B00481,google
12276,11/15/2020 8:31,android,I1761,B2712,H9225,Youtube
12277,11/15/2020 8:31,android,F10911,B4797,E9764,GOOGLE
12278,11/15/2020 8:31,android,G04200,D2430,G5617,youtube
12279,11/15/2020 8:31,android,H04244,E7213,C9726,FACEBOOK
12280,11/15/2020 8:31,android,J19559,F9130,F7244,FACEBOOK
12281,11/15/2020 8:31,android,D88407,D4257,D2246,youtube
12282,11/15/2020 8:31,android,F58156,C0085,D4482,youtube
12283,11/15/2020 8:31,android,E16813,G5983,E7384,YOUTUBE
12284,11/15/2020 8:31,android,H08832,G9555,C4920,GOOGLE
12285,11/15/2020 8:31,android,H08832,G9555,H3972,LinkedIn
12286,11/15/2020 8:31,android,E46073,F3190,I8013,Google
12287,11/15/2020 8:31,android,I39426,H252,B03394,facebook
12288,11/15/2020 8:31,android,F8036,D3114,H3211,GOOGLE
12289,11/15/2020 8:31,android,E20335,I5787,B04375,facebook
12290,11/15/2020 8:31,android,G56651,B6379,C8985,facebook
12291,11/15/2020 8:31,android,E68789,I9464,G5969,facebook
12292,11/15/2020 8:31,android,B02537,G439,C2233,Google
12293,11/15/2020 8:32,android,D82501,F8241,E4686,GOOGLE
12294,11/15/2020 8:32,android,E7706,G3033,B06866,Youtube
12295,11/15/2020 8:32,android,H53639,D9953,C4665,Google
12296,11/15/2020 8:32,android,I41357,D956,G3897,LinkedIn
12297,11/15/2020 8:32,android,F53539,I0446,F8940,Youtube
12298,11/15/2020 8:32,android,G56651,B6379,C9486,facebook
12299,11/15/2020 8:32,android,G46284,D0667,E2173,youtube
12300,11/15/2020 8:32,android,B055003,I5130,B03394,YOUTUBE
12301,11/15/2020 8:32,android,J33825,I6447,B04235,Youtube
12302,11/15/2020 8:32,android,B073857,E7987,G5054,LinkedIn
12303,11/15/2020 8:32,android,B77715,H8685,F0553,Google
12304,11/15/2020 8:32,android,H53639,D9953,C4665,YOUTUBE
12305,11/15/2020 8:32,android,D91956,E773,B30934,LinkedIn
12306,11/15/2020 8:32,android,H63935,H6395,B03394,FACEBOOK
12307,11/15/2020 8:32,android,B073857,E7987,G5054,Google
12308,11/15/2020 8:32,android,B073857,E7987,E3666,YOUTUBE
12309,11/15/2020 8:32,android,E46161,G7236,C6683,Youtube
12310,11/15/2020 8:32,android,H39427,E8226,B03394,Youtube
12311,11/15/2020 8:32,android,E46161,G7236,D91,LinkedIn
12312,11/15/2020 8:32,android,D35488,D3555,B03394,google
12313,11/15/2020 8:32,android,B005003,G4289,D2770,GOOGLE
12314,11/15/2020 8:32,android,B050396,B123,B03394,YOUTUBE
12315,11/15/2020 8:32,android,J12627,C7773,F9421,FACEBOOK
12316,11/15/2020 8:32,android,C08214,H7414,J3947,LinkedIn
12317,11/15/2020 8:32,android,E55935,I1468,F472,GOOGLE
12318,11/15/2020 8:32,android,E4306,F8666,B00481,LinkedIn
12319,11/15/2020 8:32,android,I1761,B2712,C1137,LinkedIn
12320,11/15/2020 8:32,android,G39532,F1673,B03394,Youtube
12321,11/15/2020 8:32,android,B48750,F5060,J1109,YOUTUBE
12322,11/15/2020 8:32,android,I8169,B6372,C0260,youtube
12323,11/15/2020 8:32,android,E42773,D7165,I8013,linkedin
12324,11/15/2020 8:32,android,E4306,F8666,H6895,youtube
12325,11/15/2020 8:32,android,J55970,I7208,J3591,Youtube
12326,11/15/2020 8:32,android,H60515,I7696,B7814,youtube
12327,11/15/2020 8:32,android,B41908,G6842,C483,LinkedIn
12328,11/15/2020 8:32,android,G7574,F104,B31545,Google
12329,11/15/2020 8:32,android,H35632,E9024,B08755,google
12330,11/15/2020 8:32,android,I73066,B0180,E5860,Google
12331,11/15/2020 8:32,android,F65682,F1453,B0379,google
12332,11/15/2020 8:32,android,H0559,D1756,I7438,facebook
12333,11/15/2020 8:32,android,G43338,H370,B3552,linkedin
12334,11/15/2020 8:33,android,F87736,D9703,F2280,youtube
12335,11/15/2020 8:33,android,B056081,C1765,B13905,Youtube
12336,11/15/2020 8:33,android,I73066,B0180,E5860,FACEBOOK
12337,11/15/2020 8:33,android,I73066,B0180,E5860,facebook
12338,11/15/2020 8:33,android,H35632,E9024,F7789,FACEBOOK
12339,11/15/2020 8:33,android,F10911,B4797,E9764,google
12340,11/15/2020 8:33,android,B051465,D7355,I860,Youtube
12341,11/15/2020 8:33,android,G02768,D6331,I0901,YOUTUBE
12342,11/15/2020 8:33,android,D51349,I1887,H5754,youtube
12343,11/15/2020 8:33,android,H2157,B6509,H5754,FACEBOOK
12344,11/15/2020 8:33,android,H2349,D324,H9801,Youtube
12345,11/15/2020 8:33,android,G02768,D6331,I0901,facebook
12346,11/15/2020 8:33,android,I8169,B6372,D9368,google
12347,11/15/2020 8:33,android,F78444,C6913,I860,LinkedIn
12348,11/15/2020 8:33,android,J85103,F5089,I8013,GOOGLE
12349,11/15/2020 8:33,android,D91956,E773,I6696,google
12350,11/15/2020 8:33,android,E55935,I1468,B19290,YOUTUBE
12351,11/15/2020 8:33,android,G02768,D6331,B17090,FACEBOOK
12352,11/15/2020 8:33,android,G4320,E9183,E9461,google
12353,11/15/2020 8:33,android,F37586,J197,G947,linkedin
12354,11/15/2020 8:33,android,B02537,G439,B03760,google
12355,11/15/2020 8:33,android,J31203,D7255,I8587,youtube
12356,11/15/2020 8:33,android,I17477,G6401,J5847,linkedin
12357,11/15/2020 8:33,android,G4320,E9183,E2881,FACEBOOK
12358,11/15/2020 8:33,android,I5629,E0220,B0379,facebook
12359,11/15/2020 8:33,android,C31888,B2491,B18262,Youtube
12360,11/15/2020 8:33,android,I40280,I6201,B2208,google
12361,11/15/2020 8:33,android,E06608,I3788,H2535,google
12362,11/15/2020 8:33,android,F8881,G2607,E9461,FACEBOOK
12363,11/15/2020 8:33,android,F4373,E3183,B26865,FACEBOOK
12364,11/15/2020 8:33,android,G56651,B6379,C9486,LinkedIn
12365,11/15/2020 8:33,android,H55430,I2044,B07282,YOUTUBE
12366,11/15/2020 8:33,android,G7574,F104,D093,GOOGLE
12367,11/15/2020 8:33,android,E46161,G7236,D91,YOUTUBE
12368,11/15/2020 8:33,android,B02537,G439,B04009,google
12369,11/15/2020 8:33,android,H66341,D3881,B5757,youtube
12370,11/15/2020 8:33,android,D21718,F9877,J7759,FACEBOOK
12371,11/15/2020 8:33,android,J68279,J714,B0379,google
12372,11/15/2020 8:33,android,C06609,F2768,B5784,linkedin
12373,11/15/2020 8:33,android,E86714,E0336,J6330,Youtube
12374,11/15/2020 8:33,android,F8385,D1288,B23158,linkedin
12375,11/15/2020 8:33,android,F40784,F20,I9192,GOOGLE
12376,11/15/2020 8:33,android,B27670,C1149,E4364,linkedin
12377,11/15/2020 8:33,android,F53209,B6490,I8013,Youtube
12378,11/15/2020 8:33,android,C60697,I2374,C1277,Google
12379,11/15/2020 8:33,android,H55430,I2044,B07282,GOOGLE
12380,11/15/2020 8:33,android,I15009,H5999,B02647,GOOGLE
12381,11/15/2020 8:33,android,D42393,H7932,B02637,YOUTUBE
12382,11/15/2020 8:34,android,E72534,B8057,B03394,GOOGLE
12383,11/15/2020 8:34,android,E55935,I1468,H3467,google
12384,11/15/2020 8:34,android,J57731,D1555,I8013,Google
12385,11/15/2020 8:34,android,E55935,I1468,F472,Google
12386,11/15/2020 8:34,android,B14736,B3606,B21465,youtube
12387,11/15/2020 8:34,android,J74700,D1119,B00477,youtube
12388,11/15/2020 8:34,android,G7574,F104,F2911,GOOGLE
12389,11/15/2020 8:34,android,B005003,G4289,F1723,YOUTUBE
12390,11/15/2020 8:34,android,F78444,C6913,G0572,Youtube
12391,11/15/2020 8:34,android,I15009,H5999,B31415,LinkedIn
12392,11/15/2020 8:34,android,J31203,D7255,E25,facebook
12393,11/15/2020 8:34,android,H2349,D324,F6002,GOOGLE
12394,11/15/2020 8:34,android,D95521,C1279,B0379,GOOGLE
12395,11/15/2020 8:34,android,E4306,F8666,B00481,YOUTUBE
12396,11/15/2020 8:34,android,J57731,D1555,J5847,youtube
12397,11/15/2020 8:34,android,B031716,H9741,E8145,GOOGLE
12398,11/15/2020 8:34,android,J85103,F5089,H5754,GOOGLE
12399,11/15/2020 8:34,android,I1761,B2712,H6224,Youtube
12400,11/15/2020 8:34,android,G02768,D6331,B02304,linkedin
12401,11/15/2020 8:34,android,B005003,G4289,D8708,facebook
12402,11/15/2020 8:34,android,D20027,E3185,H9527,Youtube
12403,11/15/2020 8:34,android,J65328,I8301,B0379,Google
12404,11/15/2020 8:34,android,H55430,I2044,D0048,LinkedIn
12405,11/15/2020 8:34,android,J12627,C7773,J2996,youtube
12406,11/15/2020 8:34,android,G26676,B279,H6440,Youtube
12407,11/15/2020 8:34,android,G04200,D2430,B31136,facebook
12408,11/15/2020 8:34,android,H53639,D9953,C4665,GOOGLE
12409,11/15/2020 8:34,android,I39732,F4199,D2783,Google
12410,11/15/2020 8:34,android,I17477,G6401,B03394,GOOGLE
12411,11/15/2020 8:34,android,I03718,B9809,B06244,youtube
12412,11/15/2020 8:34,android,D91956,E773,B10288,Google
12413,11/15/2020 8:34,android,G39532,F1673,B03394,google
12414,11/15/2020 8:34,android,D21718,F9877,G4683,facebook
12415,11/15/2020 8:34,android,C24747,J1345,E017,FACEBOOK
12416,11/15/2020 8:34,android,D43297,G0821,H3025,GOOGLE
12417,11/15/2020 8:34,android,D95521,C1279,B0379,Google
12418,11/15/2020 8:34,android,D26300,C2814,I4579,GOOGLE
12419,11/15/2020 8:34,android,H41733,F4590,D3219,GOOGLE
12420,11/15/2020 8:34,android,B041786,C0252,H3972,Youtube
12421,11/15/2020 8:34,android,E55935,I1468,F472,google
12422,11/15/2020 8:34,android,G56651,B6379,J2251,google
12423,11/15/2020 8:34,android,D88407,D4257,B07282,linkedin
12424,11/15/2020 8:34,android,C96033,F3873,C5774,GOOGLE
12425,11/15/2020 8:34,android,B003262,H6197,B22033,GOOGLE
12426,11/15/2020 8:35,android,I94837,E9804,B0379,Youtube
12427,11/15/2020 8:35,android,B14736,B3606,H0326,FACEBOOK
12428,11/15/2020 8:35,android,D21718,F9877,G4683,facebook
12429,11/15/2020 8:35,android,B1340,E1085,D0354,GOOGLE
12430,11/15/2020 8:35,android,E51668,G7600,B18262,Google
12431,11/15/2020 8:35,android,J07424,E1601,H3025,linkedin
12432,11/15/2020 8:35,android,H41733,F4590,B03394,Google
12433,11/15/2020 8:35,android,G7574,F104,F3095,LinkedIn
12434,11/15/2020 8:35,android,E46161,G7236,D91,LinkedIn
12435,11/15/2020 8:35,android,I8169,B6372,H987,FACEBOOK
12436,11/15/2020 8:35,android,B034477,H465,B09613,YOUTUBE
12437,11/15/2020 8:35,android,E46161,G7236,D91,Google
12438,11/15/2020 8:35,android,F98152,C6030,B05542,LinkedIn
12439,11/15/2020 8:35,android,E26805,F7657,F0942,Youtube
12440,11/15/2020 8:35,android,F37586,J197,G947,Youtube
12441,11/15/2020 8:35,android,F53539,I0446,I4704,Google
12442,11/15/2020 8:35,android,G4320,E9183,I8331,facebook
12443,11/15/2020 8:35,android,F78444,C6913,D0868,YOUTUBE
12444,11/15/2020 8:35,android,I40280,I6201,F8105,youtube
12445,11/15/2020 8:35,android,E55935,I1468,G48,FACEBOOK
12446,11/15/2020 8:35,android,F87736,D9703,E9764,FACEBOOK
12447,11/15/2020 8:35,android,B9603,G3822,C9726,youtube
12448,11/15/2020 8:35,android,G4320,E9183,E2881,linkedin
12449,11/15/2020 8:35,android,I11417,H5597,D2600,GOOGLE
12450,11/15/2020 8:35,android,J00563,I6108,B1070,Youtube
12451,11/15/2020 8:35,android,G47133,B2120,G9585,YOUTUBE
12452,11/15/2020 8:35,android,G02768,D6331,B05384,Google
12453,11/15/2020 8:35,android,I39732,F4199,F0965,linkedin
12454,11/15/2020 8:35,android,H2157,B6509,F2173,youtube
12455,11/15/2020 8:35,android,H95072,H1029,B2208,Youtube
12456,11/15/2020 8:35,android,F65682,F1453,B0379,facebook
12457,11/15/2020 8:35,android,D26300,C2814,E8670,google
12458,11/15/2020 8:35,android,D21718,F9877,B11627,facebook
12459,11/15/2020 8:35,android,E46161,G7236,D91,facebook
12460,11/15/2020 8:35,android,G46284,D0667,E1184,LinkedIn
12461,11/15/2020 8:35,android,E72570,F7267,C8034,YOUTUBE
12462,11/15/2020 8:35,android,J96333,C7242,C9726,FACEBOOK
12463,11/15/2020 8:36,android,G78025,H6000,H8018,youtube
12464,11/15/2020 8:36,android,B9603,G3822,D0048,FACEBOOK
12465,11/15/2020 8:36,android,H2157,B6509,J4435,FACEBOOK
12466,11/15/2020 8:36,android,G7574,F104,F2911,FACEBOOK
